2017-02-10 11:41 PM,71.24,43.1
2017-02-10 11:42 PM,71.24,43.6
2017-02-10 11:43 PM,71.24,43.8
2017-02-10 11:44 PM,71.42,41.7
2017-02-10 11:45 PM,71.42,42.3
2017-02-10 11:46 PM,71.24,41.6
2017-02-10 11:47 PM,71.06,42.8
2017-02-10 11:48 PM,71.06,43.7
2017-02-10 11:49 PM,71.06,43.0
2017-02-10 11:50 PM,71.06,43.8
2017-02-10 11:51 PM,71.06,43.8
2017-02-10 11:52 PM,71.24,43.8
2017-02-10 11:53 PM,71.24,42.6
2017-02-10 11:54 PM,71.24,43.5
2017-02-10 11:55 PM,71.24,43.6
2017-02-10 11:56 PM,71.24,42.7
2017-02-10 11:57 PM,71.24,43.6
2017-02-10 11:58 PM,71.42,43.9
2017-02-10 11:59 PM,71.42,43.1
2017-02-11 12:00 AM,71.42,43.0
2017-02-11 12:01 AM,71.42,43.3
2017-02-11 12:02 AM,71.42,43.3
2017-02-11 12:03 AM,71.42,43.2
2017-02-11 12:04 AM,71.24,42.3
2017-02-11 12:05 AM,71.24,42.3
2017-02-11 12:06 AM,71.24,43.7
2017-02-11 12:07 AM,71.24,43.5
2017-02-11 12:08 AM,71.24,43.3
2017-02-11 12:09 AM,71.24,44.0
2017-02-11 12:10 AM,71.24,43.1
2017-02-11 12:11 AM,71.24,44.3
2017-02-11 12:12 AM,71.42,42.5
2017-02-11 12:13 AM,71.24,43.8
2017-02-11 12:14 AM,71.42,43.7
2017-02-11 12:15 AM,71.42,42.9
2017-02-11 12:16 AM,71.42,43.9
2017-02-11 12:17 AM,71.42,44.4
2017-02-11 12:18 AM,71.42,43.7
2017-02-11 12:20 AM,71.42,44.6
2017-02-11 12:21 AM,71.42,44.6
2017-02-11 12:22 AM,71.6,44.8
2017-02-11 12:23 AM,71.6,45.0
2017-02-11 12:24 AM,71.6,44.9
2017-02-11 12:25 AM,71.6,45.0
2017-02-11 12:26 AM,71.6,44.5
2017-02-11 12:27 AM,71.6,45.4
2017-02-11 12:28 AM,71.6,45.6
